CODCLAVECIC,FECHA,HORA,CANTIDAD,PRECIO
6194853,06/05/22,17:21:34,10000.0,650.0
68635,06/05/22,17:21:53,512759.8,75.0
10912683,06/05/22,17:24:24,5000.0,700.0
8160,06/05/22,17:27:15,20000.0,650.0
5878606,06/05/22,17:36:55,34000.0,60.0
15283373,06/05/22,17:40:50,45000.0,190.0
317331,06/05/22,17:41:27,5000.0,710.0
50874,06/05/22,17:44:30,6000.0,600.0
22255366,06/05/22,17:45:33,200000.0,80.0
19872004,06/05/22,17:45:53,50000.0,130.0
5163839,06/05/22,17:51:35,5000.0,400.0
52826,06/05/22,17:54:01,85000.0,650.0
21692804,06/05/22,17:54:49,5000.0,600.0
24760568,06/05/22,17:56:41,41000.0,60.0
12564901,06/05/22,18:03:35,10000.0,460.0
19764055,09/05/22,09:02:03,15000.0,20.0
14503492,09/05/22,09:04:34,850000.0,450.0
8285980,09/05/22,09:04:59,6000.0,650.0
339545,09/05/22,09:09:35,20000.0,150.0
1570837,09/05/22,09:09:36,5000.0,140.0
498355,09/05/22,09:09:37,60000.0,70.0
14944353,09/05/22,09:09:57,5000.0,140.0
4898167,09/05/22,09:13:08,60000.0,450.0
4898167,09/05/22,09:13:31,60000.0,450.0
15730,09/05/22,09:14:24,100000.0,80.0
5269553,09/05/22,09:14:31,30000.0,100.0
14376302,09/05/22,09:15:48,77021.82,549.0
5326215,09/05/22,09:18:31,300000.0,250.0
5326594,09/05/22,09:18:57,200000.0,250.0
6435639,09/05/22,09:18:58,50000.0,80.0
13755,09/05/22,09:19:58,100000.0,100.0
9839586,09/05/22,09:20:09,55000.0,30.0
71652,09/05/22,09:20:20,15000.0,400.0
24622116,09/05/22,09:20:29,9600.0,100.0
6767915,09/05/22,09:21:36,175665.5,50.0
668534,09/05/22,09:21:47,100000.0,80.0
63584,09/05/22,09:22:21,30000.0,550.0
6767915,09/05/22,09:22:45,13277.77,50.0
11080188,09/05/22,09:23:59,5000.0,450.0
2390829,09/05/22,09:24:20,15000.0,120.0
8240735,09/05/22,09:25:11,10000.0,150.0
5954587,09/05/22,09:25:20,5000.0,300.0
6963378,09/05/22,09:29:38,41000.0,250.0
91262,09/05/22,09:29:52,45000.0,100.0
3128323,09/05/22,09:31:18,10000.0,500.0
2606492,09/05/22,09:33:15,45000.0,400.0
5297358,09/05/22,09:33:55,5000.0,200.0
61212,09/05/22,09:34:22,79000.0,20.0
5594250,09/05/22,09:35:21,10000.0,60.0
10485947,09/05/22,09:36:14,23000.0,150.0
7381950,09/05/22,09:37:28,400000.0,200.0
23136510,09/05/22,09:38:50,8000.0,730.0
6767915,09/05/22,09:38:57,88944.06,49.0
2953491,09/05/22,09:39:53,10000.0,100.0
3423599,09/05/22,09:40:14,113000.0,20.0
7008296,09/05/22,09:43:06,69000.0,200.0
4472151,09/05/22,09:43:43,80000.0,370.0
7399102,09/05/22,09:43:59,5000.0,330.0
23330547,09/05/22,09:44:11,10000.0,200.0
6142480,09/05/22,09:44:30,21800.0,60.0
19962592,09/05/22,09:45:20,10000.0,400.0
32435,09/05/22,09:46:11,18000.0,170.0
3996112,09/05/22,09:47:01,5000.0,600.0
5578535,09/05/22,09:47:01,50000.0,100.0
50577,09/05/22,09:48:26,70000.0,50.0
70151,09/05/22,09:49:05,1000000.0,40.0
3214358,09/05/22,09:49:33,41000.0,140.0
8783797,09/05/22,09:50:21,10000.0,170.0
11882698,09/05/22,09:51:35,7500.0,170.0
3516775,09/05/22,09:52:34,10000.0,470.0
11473357,09/05/22,09:52:41,120000.0,110.0
11198284,09/05/22,09:53:01,150000.0,270.0
7797370,09/05/22,09:53:01,20000.0,710.0
24009903,09/05/22,09:53:05,20000.0,50.0
23523476,09/05/22,09:53:13,30000.0,40.0
21817400,09/05/22,09:53:32,50000.0,110.0
19316358,09/05/22,09:53:42,130000.0,220.0
50592,09/05/22,09:54:17,20000.0,490.0
22373885,09/05/22,09:54:28,25000.0,20.0
21313203,09/05/22,09:55:31,45000.0,620.0
359780,09/05/22,09:55:50,30000.0,50.0
2175074,09/05/22,09:56:15,12000.0,620.0
43716,09/05/22,09:56:22,15000.0,130.0
70154,09/05/22,09:57:18,25000.0,410.0
24474079,09/05/22,09:57:51,40000.0,220.0
8637405,09/05/22,09:58:04,14650.0,670.0
6461916,09/05/22,09:58:53,30000.0,470.0
52184,09/05/22,09:59:19,100000.0,310.0
273032,09/05/22,10:00:15,10000.0,710.0
10928026,09/05/22,10:01:00,18000.0,70.0
498355,09/05/22,10:01:58,30000.0,50.0
12087810,09/05/22,10:03:11,8000.0,330.0
1134634,09/05/22,10:03:23,60000.0,200.0
2340922,09/05/22,10:03:34,35000.0,70.0
15049496,09/05/22,10:03:34,5000.0,340.0
8772299,09/05/22,10:03:36,80000.0,30.0
1844362,09/05/22,10:03:51,30000.0,200.0
8812467,09/05/22,10:04:03,20500.0,210.0
19409,09/05/22,10:04:11,24000.0,80.0
22532264,09/05/22,10:04:13,47000.0,290.0
12445180,09/05/22,10:04:17,135000.0,160.0
372892,09/05/22,10:04:18,30000.0,200.0
22827278,09/05/22,10:04:22,10000.0,50.0
24009903,09/05/22,10:05:43,80000.0,80.0
358546,09/05/22,10:05:55,5000.0,300.0
8658600,09/05/22,10:06:00,75000.0,500.0
23630,09/05/22,10:06:06,100000.0,30.0
4863923,09/05/22,10:09:28,40000.0,280.0
2705284,09/05/22,10:09:54,50000.0,90.0
3921302,09/05/22,10:10:02,30000.0,110.0
9135403,09/05/22,10:11:23,150000.0,70.0
10987425,09/05/22,10:12:25,20000.0,270.0
67877,09/05/22,10:12:45,52493.44,170.0
15021935,09/05/22,10:13:42,85300.0,20.0
14476684,09/05/22,10:13:58,83500.0,30.0
25090530,09/05/22,10:14:06,5000.0,130.0
12428476,09/05/22,10:14:25,425800.0,25.0
9040247,09/05/22,10:15:56,130000.0,220.0
3571087,09/05/22,10:16:44,10000.0,200.0
14997688,09/05/22,10:17:04,334139.56,20.0
8802168,09/05/22,10:17:27,50000.0,310.0
2734984,09/05/22,10:17:39,350000.0,110.0
5501748,09/05/22,10:18:11,15000.0,310.0
87768,09/05/22,10:18:15,60000.0,80.0
5822633,09/05/22,10:18:30,16913.87,139.0
15980584,09/05/22,10:19:01,42500.0,150.0
3824813,09/05/22,10:19:12,65000.0,110.0
72260,09/05/22,10:19:17,130000.0,50.0
3819056,09/05/22,10:19:44,25000.0,110.0
5602366,09/05/22,10:20:02,14700.0,230.0
11458209,09/05/22,10:20:17,29000.0,110.0
66418,09/05/22,10:20:17,100000.0,250.0
6786898,09/05/22,10:21:41,77000.0,40.0
13246908,09/05/22,10:21:49,215079.36,160.0
10122,09/05/22,10:22:06,100000.0,20.0
2724824,09/05/22,10:22:23,15000.0,70.0
10083472,09/05/22,10:22:33,25000.0,700.0
15915921,09/05/22,10:22:44,6000.0,160.0
23523476,09/05/22,10:22:45,30000.0,20.0
16074654,09/05/22,10:23:11,10000.0,100.0
72196,09/05/22,10:23:29,72000.0,180.0
93939,09/05/22,10:24:00,10000.0,460.0
2869594,09/05/22,10:24:40,230000.0,15.0
12638459,09/05/22,10:24:47,5000.0,240.0
3187885,09/05/22,10:24:53,30000.0,160.0
5597059,09/05/22,10:24:55,300000.0,30.0
4536985,09/05/22,10:24:56,50000.0,130.0
6318123,09/05/22,10:25:08,50000.0,210.0
6222175,09/05/22,10:25:12,15000.0,360.0
5747193,09/05/22,10:25:16,50000.0,40.0
69888,09/05/22,10:25:36,10000.0,210.0
13670611,09/05/22,10:25:51,5000.0,260.0
5670727,09/05/22,10:26:07,5000.0,210.0
3865273,09/05/22,10:26:11,4800.0,260.0
11349463,09/05/22,10:26:33,5000.0,210.0
5584878,09/05/22,10:26:48,25000.0,120.0
65575,09/05/22,10:27:32,500000.0,30.0
5851805,09/05/22,10:27:34,100000.0,40.0
7797712,09/05/22,10:27:41,25000.0,120.0
5890782,09/05/22,10:28:07,20000.0,40.0
1460971,09/05/22,10:28:12,60000.0,70.0
12965057,09/05/22,10:28:13,145000.0,60.0
556184,09/05/22,10:28:22,15000.0,390.0
176755,09/05/22,10:29:07,100000.0,25.0
16191,09/05/22,10:29:52,200000.0,25.0
19286,09/05/22,10:30:10,42000.0,70.0
49034,09/05/22,10:30:12,140000.0,170.0
3730657,09/05/22,10:30:18,1000000.0,25.0
4338595,09/05/22,10:31:59,20100.0,195.0
2773968,09/05/22,10:32:05,249000.0,95.0
21754144,09/05/22,10:32:06,40000.0,300.0
13940988,09/05/22,10:32:18,7725.19,245.0
5304775,09/05/22,10:32:22,20000.0,300.0
26197400,09/05/22,10:32:40,182054.62,144.0
365891,09/05/22,10:32:46,20000.0,710.0
22836521,09/05/22,10:33:20,70000.0,115.0
6840376,09/05/22,10:34:06,100000.0,300.0
9048277,09/05/22,10:34:21,210000.0,25.0
8254731,09/05/22,10:34:24,15000.0,60.0
30321,09/05/22,10:34:27,10000.0,60.0
5612676,09/05/22,10:34:30,250000.0,750.0
72109,09/05/22,10:34:31,12000.0,545.0
14634665,09/05/22,10:34:47,40000.0,200.0
7497838,09/05/22,10:34:57,25000.0,60.0
24355410,09/05/22,10:35:04,29000.0,80.0
51470,09/05/22,10:35:14,620000.0,55.0
466226,09/05/22,10:35:38,25000.0,175.0
51470,09/05/22,10:35:49,210000.0,55.0
17682,09/05/22,10:36:08,50000.0,45.0
12514118,09/05/22,10:36:21,15000.0,150.0
10911787,09/05/22,10:37:04,200000.0,20.0
66814,09/05/22,10:37:07,7000.0,55.0
57130,09/05/22,10:37:34,7000.0,215.0
8381888,09/05/22,10:38:29,160000.0,60.0
5060544,09/05/22,10:38:31,100000.0,45.0
50070,09/05/22,10:39:30,81000.0,40.0
2705284,09/05/22,10:39:53,20000.0,90.0
565289,09/05/22,10:40:11,5000.0,110.0
9155181,09/05/22,10:40:21,49000.0,650.0
8357703,09/05/22,10:41:24,10000.0,700.0
13855436,09/05/22,10:41:40,11163.39,50.0
10254070,09/05/22,10:42:07,10000.0,70.0
51470,09/05/22,10:42:13,269000.0,30.0
71725,09/05/22,10:42:17,30000.0,200.0
75680,09/05/22,10:42:47,90000.0,220.0
708642,09/05/22,10:42:58,50000.0,90.0
4471100,09/05/22,10:43:01,60000.0,570.0
5511241,09/05/22,10:43:43,40000.0,100.0
6106777,09/05/22,10:43:49,22000.0,70.0
946861,09/05/22,10:43:53,20000.0,150.0
7096918,09/05/22,10:43:55,20000.0,200.0
3417933,09/05/22,10:44:03,100000.0,80.0
5642881,09/05/22,10:44:11,8000.0,620.0
12883912,09/05/22,10:44:34,7800.0,100.0
1420,09/05/22,10:45:21,20000.0,90.0
10767697,09/05/22,10:45:34,5000.0,600.0
222244,09/05/22,10:46:05,20000.0,150.0
10294087,09/05/22,10:46:12,60300.0,170.0
6671397,09/05/22,10:46:45,452000.0,100.0
6104401,09/05/22,10:46:55,5000.0,150.0
70942,09/05/22,10:47:46,101000.0,30.0
12334077,09/05/22,10:47:56,119140.0,510.0
71883,09/05/22,10:48:09,120000.0,50.0
9404121,09/05/22,10:48:32,70000.0,50.0
11996436,09/05/22,10:49:02,10000.0,60.0
23293372,09/05/22,10:49:25,48000.0,120.0
9176131,09/05/22,10:49:35,10000.0,100.0
24813344,09/05/22,10:49:52,12000.0,510.0
137421,09/05/22,10:50:37,15000.0,450.0
12271138,09/05/22,10:50:51,16325.0,120.0
23064495,09/05/22,10:51:50,3000.0,160.0
4120468,09/05/22,10:52:08,3000.0,260.0
2237801,09/05/22,10:52:21,1300000.0,30.0
7263651,09/05/22,10:53:05,50000.0,30.0
31716,09/05/22,10:53:31,6565.13,230.0
22062367,09/05/22,10:53:32,14200.0,500.0
2869594,09/05/22,10:53:33,60138.58,64.0
22810631,09/05/22,10:54:10,10000.0,70.0
9789852,09/05/22,10:54:36,20000.0,110.0
4290376,09/05/22,10:54:50,70000.0,70.0
48034,09/05/22,10:55:23,12000.0,120.0
11378414,09/05/22,10:55:44,20000.0,100.0
24474073,09/05/22,10:56:12,5000.0,70.0
23980138,09/05/22,10:56:45,57000.0,70.0
2913311,09/05/22,10:56:58,10000.0,340.0
6173579,09/05/22,10:57:07,10000.0,50.0
12666,09/05/22,10:57:48,5000.0,50.0
423475,09/05/22,10:58:05,10000.0,140.0
15681,09/05/22,10:58:52,350000.0,40.0
60033,09/05/22,10:58:54,5400.0,70.0
23965,09/05/22,10:59:40,10000.0,120.0
10151975,09/05/22,11:00:00,7000.0,600.0
22461359,09/05/22,11:00:18,117000.0,30.0
21379698,09/05/22,11:00:56,20000.0,90.0
9365429,09/05/22,11:01:19,15000.0,90.0
5488303,09/05/22,11:01:27,20000.0,50.0
7463582,09/05/22,11:01:33,10001.0,190.0
128078,09/05/22,11:01:34,100000.0,50.0
22355367,09/05/22,11:02:08,15000.0,50.0
9195360,09/05/22,11:02:26,12000.0,390.0
359,09/05/22,11:02:59,140000.0,460.0
4315590,09/05/22,11:02:59,2320000.0,20.0
5802401,09/05/22,11:03:00,6500.0,50.0
2905457,09/05/22,11:03:16,14000.0,90.0
1051476,09/05/22,11:03:25,51000.0,20.0
3890256,09/05/22,11:03:25,10000.0,80.0
91585,09/05/22,11:03:56,190000.0,20.0
3734979,09/05/22,11:04:40,40000.0,90.0
15632,09/05/22,11:05:00,20000.0,490.0
52321,09/05/22,11:05:28,5000.0,140.0
2393182,09/05/22,11:05:30,100000.0,30.0
24378,09/05/22,11:05:53,62418.73,139.0
19719022,09/05/22,11:06:48,11000.0,190.0
10481554,09/05/22,11:06:49,12000.0,120.0
5204246,09/05/22,11:07:05,10000.0,140.0
64188,09/05/22,11:07:24,6000.0,790.0
11945675,09/05/22,11:08:18,20000.0,110.0
22935765,09/05/22,11:08:35,97364.14,20.0
20960,09/05/22,11:08:47,50000.0,80.0
4325095,09/05/22,11:09:20,150000.0,20.0
11578674,09/05/22,11:09:33,10200.0,140.0
5081680,09/05/22,11:11:21,9000.0,140.0
6067147,09/05/22,11:12:07,20000.0,170.0
23412603,09/05/22,11:12:21,29000.0,60.0
7932035,09/05/22,11:12:32,10000.0,230.0
5736909,09/05/22,11:13:07,10000.0,490.0
5852380,09/05/22,11:14:07,250000.0,270.0
6678492,09/05/22,11:14:33,11540.28,139.0
6675759,09/05/22,11:15:24,58500.0,220.0
8377095,09/05/22,11:15:47,100000.0,590.0
5070301,09/05/22,11:15:47,10000.0,160.0
6918124,09/05/22,11:15:50,10000.0,650.0
6351791,09/05/22,11:16:25,80000.0,290.0
6422673,09/05/22,11:16:25,3000.0,590.0
68959,09/05/22,11:16:32,10000.0,650.0
72187,09/05/22,11:16:53,50000.0,160.0
6907499,09/05/22,11:17:08,10000.0,90.0
23748771,09/05/22,11:17:19,78125.0,90.0
8074135,09/05/22,11:18:03,32000.0,30.0
11938152,09/05/22,11:18:04,16000.0,110.0
9789852,09/05/22,11:18:24,5000.0,90.0
4472834,09/05/22,11:18:25,25000.0,80.0
7052501,09/05/22,11:18:33,45000.0,240.0
1010332,09/05/22,11:18:47,39000.0,90.0
10477793,09/05/22,11:18:52,67942.0,90.0
4472834,09/05/22,11:18:57,20000.0,80.0
3861128,09/05/22,11:18:57,7000.0,700.0
69907,09/05/22,11:19:07,20000.0,110.0
10362124,09/05/22,11:19:15,20000.0,110.0
12633827,09/05/22,11:19:31,5000.0,350.0
69907,09/05/22,11:19:47,20000.0,100.0
3583,09/05/22,11:19:59,80000.0,700.0
6712616,09/05/22,11:20:03,10000.0,290.0
23042634,09/05/22,11:20:24,35000.0,130.0
71259,09/05/22,11:21:13,15000.0,190.0
36960,09/05/22,11:21:22,100000.0,20.0
9063479,09/05/22,11:21:35,25000.0,90.0
21409113,09/05/22,11:21:55,20000.0,20.0
24487894,09/05/22,11:22:26,10000.0,190.0
14173547,09/05/22,11:22:46,25000.0,220.0
21376249,09/05/22,11:23:17,30000.0,100.0
8540801,09/05/22,11:23:25,8500.0,640.0
70648,09/05/22,11:23:33,10000.0,190.0
63887,09/05/22,11:23:42,70000.0,30.0
470569,09/05/22,11:24:15,14000.0,150.0
9826139,09/05/22,11:24:36,25000.0,490.0
14612525,09/05/22,11:24:43,8780.0,190.0
1700907,09/05/22,11:24:49,147000.0,50.0
24549316,09/05/22,11:25:11,32000.0,90.0
22931225,09/05/22,11:26:24,17000.0,140.0
3730657,09/05/22,11:26:35,200000.0,18.0
16303603,09/05/22,11:26:57,20000.0,60.0
3572790,09/05/22,11:26:57,18617.02,680.0
7351659,09/05/22,11:29:52,57900.0,260.0
5029253,09/05/22,11:30:21,75000.0,500.0
3760550,09/05/22,11:30:45,20000.0,140.0
9055027,09/05/22,11:30:46,15000.0,440.0
7421155,09/05/22,11:31:23,35000.0,60.0
65738,09/05/22,11:31:40,50000.0,500.0
70181,09/05/22,11:31:50,165000.0,20.0
72839,09/05/22,11:32:41,15000.0,110.0
61019,09/05/22,11:32:42,100000.0,30.0
32070,09/05/22,11:32:56,24000.0,510.0
6406533,09/05/22,11:33:05,13000.0,360.0
59077,09/05/22,11:33:19,30000.0,50.0
3359010,09/05/22,11:33:38,68000.0,40.0
22466829,09/05/22,11:34:03,86000.0,230.0
89253,09/05/22,11:34:23,8000.0,210.0
70701,09/05/22,11:34:26,100000.0,20.0
5751484,09/05/22,11:34:52,7500.0,160.0
12353009,09/05/22,11:35:12,6500.0,270.0
10477793,09/05/22,11:35:17,370000.0,30.0
16067224,09/05/22,11:35:27,50000.0,70.0
9930868,09/05/22,11:36:24,5000.0,260.0
4636595,09/05/22,11:36:35,12000.0,80.0
17315351,09/05/22,11:37:37,15000.0,100.0
33867,09/05/22,11:37:54,20000.0,230.0
24595987,09/05/22,11:38:10,80000.0,90.0
76048,09/05/22,11:38:29,17500.0,230.0
7919194,09/05/22,11:39:02,20000.0,230.0
21321746,09/05/22,11:39:08,40000.0,150.0
358565,09/05/22,11:39:11,40000.0,270.0
13722747,09/05/22,11:39:43,20000.0,40.0
8808328,09/05/22,11:40:08,8700.0,630.0
14376302,09/05/22,11:40:20,100000.0,640.0
3144417,09/05/22,11:40:21,30000.0,80.0
21342274,09/05/22,11:41:28,23000.0,40.0
23599402,09/05/22,11:42:07,10000.0,200.0
196257,09/05/22,11:44:04,50000.0,70.0
14486979,09/05/22,11:44:31,100000.0,20.0
10771738,09/05/22,11:45:00,7000.0,250.0
3175423,09/05/22,11:45:10,150000.0,70.0
66655,09/05/22,11:45:19,20000.0,400.0
24244364,09/05/22,11:45:42,54000.0,50.0
19256101,09/05/22,11:46:02,9500.0,150.0
6495814,09/05/22,11:46:17,30000.0,120.0
16572125,09/05/22,11:49:39,240000.0,150.0
326907,09/05/22,11:50:11,5000.0,350.0
6222515,09/05/22,11:50:13,12000.0,450.0
281290,09/05/22,11:50:32,18000.0,280.0
79938,09/05/22,11:50:51,30000.0,50.0
50899,09/05/22,11:51:19,80000.0,140.0
5948401,09/05/22,11:51:28,20000.0,320.0
6325348,09/05/22,11:51:39,50000.0,110.0
7036101,09/05/22,11:52:14,100000.0,70.0
24497912,09/05/22,11:52:43,40000.0,50.0
75484,09/05/22,11:53:36,31500.0,320.0
2405571,09/05/22,11:53:50,10000.0,110.0
48491,09/05/22,11:54:41,20000.0,80.0
7036101,09/05/22,11:55:46,40000.0,80.0
8404679,09/05/22,11:56:57,20000.0,200.0
5500016,09/05/22,11:57:53,15000.0,410.0
21542510,09/05/22,11:58:43,36000.0,260.0
11762802,09/05/22,11:59:31,5000.0,130.0
5201772,09/05/22,11:59:32,150000.0,40.0
9374364,09/05/22,12:00:00,750000.0,15.0
24044341,09/05/22,12:00:18,5450.3,240.0
14892197,09/05/22,12:01:13,5000.0,260.0
8242625,09/05/22,12:01:22,90000.0,100.0
23330547,09/05/22,12:01:26,10000.0,210.0
2869594,09/05/22,12:01:32,9000.0,15.0
5117361,09/05/22,12:01:54,95890.41,400.0
6291344,09/05/22,12:02:15,200000.0,270.0
3080934,09/05/22,12:02:31,20000.0,220.0
19241836,09/05/22,12:03:37,5000.0,130.0
1126993,09/05/22,12:03:41,71730.67,29.0
19845296,09/05/22,12:04:00,20418.71,369.0
7535324,09/05/22,12:04:02,25000.0,530.0
5789265,09/05/22,12:04:09,10000.0,480.0
16658,09/05/22,12:06:44,11000.0,670.0
18415303,09/05/22,12:07:15,80000.0,220.0
31545,09/05/22,12:07:44,6500.0,580.0
22680361,09/05/22,12:09:02,23346.31,209.0
19285960,09/05/22,12:09:25,100000.0,15.0
5793526,09/05/22,12:09:38,10000.0,770.0
6055876,09/05/22,12:09:41,10000.0,540.0
84573,09/05/22,12:09:43,50000.0,90.0
12192782,09/05/22,12:10:16,10000.0,770.0
25986905,09/05/22,12:11:02,10000.0,130.0
11853118,09/05/22,12:11:07,5000.0,250.0
56530,09/05/22,12:11:15,100000.0,90.0
13904149,09/05/22,12:11:15,10000.0,770.0
989725,09/05/22,12:12:09,10000.0,240.0
5800885,09/05/22,12:12:22,12000.0,290.0
71804,09/05/22,12:12:23,10000.0,240.0
14008972,09/05/22,12:12:27,30000.0,100.0
6987645,09/05/22,12:12:44,24000.0,240.0
70332,09/05/22,12:12:50,34000.0,240.0
3334063,09/05/22,12:13:50,30000.0,90.0
2275451,09/05/22,12:13:57,16000.0,190.0
6850036,09/05/22,12:14:09,145000.0,20.0
2740740,09/05/22,12:14:52,50000.0,210.0
2945194,09/05/22,12:15:11,9500.0,250.0
5171351,09/05/22,12:15:26,10000.0,190.0
12030170,09/05/22,12:15:27,30000.0,40.0
22035769,09/05/22,12:15:35,30000.0,310.0
21395742,09/05/22,12:16:22,100000.0,160.0
8589907,09/05/22,12:16:38,20000.0,210.0
21692804,09/05/22,12:17:11,39000.0,610.0
19982090,09/05/22,12:17:37,5000.0,180.0
202482,09/05/22,12:17:40,50000.0,30.0
70130,09/05/22,12:18:52,5000.0,590.0
5802308,09/05/22,12:19:32,5000.0,700.0
78444,09/05/22,12:19:39,100000.0,20.0
8732560,09/05/22,12:19:43,150000.0,100.0
412209,09/05/22,12:19:51,50000.0,210.0
4572120,09/05/22,12:19:55,20000.0,80.0
9913854,09/05/22,12:21:15,20000.0,180.0
1972755,09/05/22,12:21:39,20000.0,310.0
27041554,09/05/22,12:22:13,3000.0,360.0
2233972,09/05/22,12:23:19,50000.0,30.0
69535,09/05/22,12:23:26,1000000.0,30.0
10744305,09/05/22,12:23:46,480000.0,40.0
8925548,09/05/22,12:24:23,5000.0,660.0
6268622,09/05/22,12:24:43,30000.0,180.0
17002017,09/05/22,12:24:49,101000.0,600.0
24013336,09/05/22,12:25:34,50000.0,130.0
9591743,09/05/22,12:25:48,37000.0,70.0
13206797,09/05/22,12:26:51,100000.0,100.0
337362,09/05/22,12:26:57,300000.0,45.0
76821,09/05/22,12:27:02,80000.0,680.0
3219378,09/05/22,12:27:04,7500.0,130.0
17019,09/05/22,12:27:53,14000.0,500.0
9617757,09/05/22,12:28:07,10000.0,700.0
467600,09/05/22,12:28:07,20000.0,200.0
16088,09/05/22,12:28:29,20000.0,280.0
196722,09/05/22,12:28:31,2068191.0,19.0
24244364,09/05/22,12:29:16,100000.0,40.0
22128873,09/05/22,12:29:35,320000.0,400.0
22128854,09/05/22,12:30:11,20000.0,400.0
111,09/05/22,12:31:34,10000.0,210.0
21466971,09/05/22,12:33:15,12000.0,20.0
6840763,09/05/22,12:33:30,65000.0,370.0
130315,09/05/22,12:33:41,5000000.0,30.0
7057551,09/05/22,12:35:02,16000.0,500.0
9527788,09/05/22,12:36:41,45000.0,20.0
130315,09/05/22,12:36:44,3500000.0,30.0
72274,09/05/22,12:36:45,6000.0,250.0
5443403,09/05/22,12:37:02,6700.0,170.0
3423599,09/05/22,12:37:49,22000.0,20.0
341480,09/05/22,12:38:26,22000.0,30.0
96904,09/05/22,12:38:31,150000.0,15.0
5109039,09/05/22,12:38:32,50000.0,70.0
3620785,09/05/22,12:38:50,18000.0,700.0
21299860,09/05/22,12:39:09,37000.0,290.0
17514,09/05/22,12:39:48,130000.0,50.0
9051484,09/05/22,12:39:54,160000.0,790.0
60347,09/05/22,12:40:38,32000.0,30.0
12711132,09/05/22,12:40:43,10000.0,120.0
69568,09/05/22,12:41:13,800000.0,20.0
7048072,09/05/22,12:41:25,5500.0,160.0
11770917,09/05/22,12:42:07,100000.0,20.0
3264722,09/05/22,12:42:08,15000.0,650.0
22931293,09/05/22,12:42:45,3000.0,800.0
12271204,09/05/22,12:42:48,30000.0,100.0
5451196,09/05/22,12:43:03,15000.0,150.0
89671,09/05/22,12:43:03,5000.0,600.0
366422,09/05/22,12:43:33,3000.0,600.0
12518163,09/05/22,12:44:36,9500.0,200.0
9547809,09/05/22,12:44:41,20000.0,80.0
5640832,09/05/22,12:44:54,5000.0,100.0
8935020,09/05/22,12:45:08,14000.0,400.0
16253167,09/05/22,12:45:43,21500.0,20.0
5385605,09/05/22,12:46:30,50000.0,60.0
8690336,09/05/22,12:47:05,10000.0,60.0
7398966,09/05/22,12:47:22,5000.0,20.0
7191142,09/05/22,12:48:22,3000.0,280.0
913782,09/05/22,12:48:29,35000.0,220.0
19982090,09/05/22,12:49:00,5000.0,200.0
18646,09/05/22,12:49:13,50000.0,70.0
73236,09/05/22,12:49:23,20000.0,340.0
23844350,09/05/22,12:49:24,93013.49,29.0
23844350,09/05/22,12:50:36,8902.63,30.0
2833596,09/05/22,12:50:45,50000.0,140.0
16643951,09/05/22,12:51:07,23809.53,50.0
389877,09/05/22,12:51:17,10000.0,370.0
24556199,09/05/22,12:51:57,5000.0,360.0
8220195,09/05/22,12:52:30,5000.0,70.0
13723841,09/05/22,12:53:10,15000.0,240.0
8840464,09/05/22,12:53:26,130000.0,150.0
25592469,09/05/22,12:54:18,10000.0,50.0
11171568,09/05/22,12:54:44,15000.0,270.0
6316871,09/05/22,12:54:53,150000.0,250.0
2869594,09/05/22,12:55:09,40000.0,20.0
6434622,09/05/22,12:55:27,150000.0,250.0
21223279,09/05/22,12:55:35,100000.0,50.0
61183,09/05/22,12:56:03,28000.0,460.0
651129,09/05/22,12:56:44,517647.05,19.0
15053,09/05/22,12:57:22,7000.0,70.0
14438941,09/05/22,12:57:56,15000.0,120.0
45970,09/05/22,12:58:03,12000.0,330.0
4999508,09/05/22,12:58:21,86000.0,70.0
21222832,09/05/22,12:58:36,6000.0,270.0
1907040,09/05/22,12:59:01,80000.0,50.0
11843953,09/05/22,13:00:05,10000.0,220.0
18096432,09/05/22,13:00:55,7940.0,490.0
335956,09/05/22,13:01:02,6000.0,120.0
11968648,09/05/22,13:01:04,20000.0,400.0
18414236,09/05/22,13:01:10,134000.0,160.0
23460328,09/05/22,13:01:25,5000.0,670.0
14227175,09/05/22,13:01:46,5000.0,110.0
6678390,09/05/22,13:03:08,30000.0,220.0
212845,09/05/22,13:03:54,15000.0,270.0
12999694,09/05/22,13:04:30,160000.0,50.0
72385,09/05/22,13:04:56,1000000.0,270.0
8865937,09/05/22,13:05:12,20000.0,400.0
595860,09/05/22,13:05:14,20000.0,50.0
3862346,09/05/22,13:06:20,10000.0,100.0
25993904,09/05/22,13:06:41,7000.0,100.0
70536,09/05/22,13:07:16,221000.0,60.0
3726978,09/05/22,13:07:16,10000.0,167.0
6104401,09/05/22,13:07:29,5000.0,180.0
325340,09/05/22,13:07:40,13123.36,159.0
12030049,09/05/22,13:08:14,65000.0,120.0
10744993,09/05/22,13:09:01,51813.48,310.0
19511,09/05/22,13:09:05,6000.0,550.0
69468,09/05/22,13:09:18,80000.0,190.0
3310,09/05/22,13:09:33,5000.0,280.0
952709,09/05/22,13:09:57,7100.0,90.0
22834849,09/05/22,13:09:59,20000.0,150.0
5422924,09/05/22,13:09:59,10000.0,100.0
39155,09/05/22,13:10:47,15000.0,50.0
68405,09/05/22,13:10:53,150000.0,70.0
7768504,09/05/22,13:11:03,30000.0,130.0
